cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
2154356-63-3,"2-(2,6-Dioxopiperidin-3-yl)-5-ethynylisoindoline-1,3-dione",C#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01142924,100mg,341.25,InStock,3412.5,0.0,1.0,0.0,0.0
1225493-18-4,"(2-(4-Ethynylphenyl)ethene-1,1,2-triyl)tribenzene",C#Cc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,BD01143277,100mg,161.85,InStock,1618.5,0.0,1.0,0.0,0.0
1141727-54-9,"2,5-Diethynylbenzene-1,4-diamine",C#Cc1cc(N)c(C#C)cc1N,BD01145011,100mg,203.45,InStock,2034.5,2.0,2.0,0.0,0.0
145916-41-2,2-(Prop-2-yn-1-yloxy)ethyl 4-methylbenzenesulfonate,C#CCOCCOS(=O)(=O)c1ccc(C)cc1,BD01145047,250mg,107.25,InStock,429.0,0.0,1.0,0.0,0.0
2049109-24-0,2-(3-(But-3-yn-1-yl)-3H-diazirin-3-yl)acetic acid,C#CCCC1(CC(=O)O)N=N1,BD01145981,25mg,1550.9,InStock,62036.0,0.0,1.0,0.0,0.0
137000-75-0,"2,5-Diethynylpyridine",C#Cc1ccc(C#C)nc1,BD01148410,100mg,267.15,InStock,2671.5,0.0,2.0,0.0,0.0
359017-78-0,(4-Ethynylphenyl)diphenylphosphane,C#Cc1ccc(P(c2ccccc2)c2ccccc2)cc1,BD01151607,100mg,434.85,InStock,4348.5,0.0,1.0,0.0,0.0
144970-32-1,"1,3,5,7-Tetrakis(4-ethynylphenyl)adamantane",C#Cc1ccc(C23CC4(c5ccc(C#C)cc5)CC(c5ccc(C#C)cc5)(C2)CC(c2ccc(C#C)cc2)(C3)C4)cc1,BD01151797,100mg,776.1,InStock,7761.0,0.0,4.0,0.0,0.0
870259-02-2,"1,3,6,8-Tetraethynylpyrene",C#Cc1cc(C#C)c2ccc3c(C#C)cc(C#C)c4ccc1c2c43,BD01153090,100mg,423.15,InStock,4231.5,0.0,4.0,0.0,0.0
53799-94-3,1-Methoxy-3-(prop-2-yn-1-yl)benzene,C#CCc1cccc(OC)c1,BD01153990,50mg,644.8,InStock,12896.0,0.0,1.0,0.0,0.0
152270-00-3,"1,4-Bis(dodecyloxy)-2,5-diethynylbenzene",C#Cc1cc(OCCCCCCCCCCCC)c(C#C)cc1OCCCCCCCCCCCC,BD01154602,100mg,117.0,InStock,1170.0,0.0,2.0,0.0,0.0
1159531-18-6,(S)-2-((((9H-Fluoren-9-yl)methoxy)carbonyl)amino)-6-(pent-4-ynamido)hexanoic acid,C#CCCC(=O)NCCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,BD01157627,100mg,198.9,InStock,1989.0,0.0,1.0,0.0,0.0
2322322-23-4,"N-(4-(6-Methyl-1,2,4,5-tetrazin-3-yl)benzyl)-4,7,10,13,16-pentaoxanonadec-18-ynamide",C#CCOCCOCCOCCOCCOCCC(=O)NCc1ccc(-c2nnc(C)nn2)cc1,BD01161361,25mg,833.3,InStock,33332.0,0.0,1.0,0.0,0.0
452340-33-9,1-Bromo-7-(prop-2-yn-1-yloxy)heptane,C#CCOCCCCCCCBr,BD01164270,100mg,1067.3,InStock,10673.0,0.0,1.0,0.0,0.0
875770-32-4,"3,6,9,12-Tetraoxapentadec-14-yn-1-yl 4-methylbenzenesulfonate",C#CCOCCOCCOCCOCCOS(=O)(=O)c1ccc(C)cc1,BD01167240,100mg,118.3,InStock,1183.0,0.0,1.0,0.0,0.0
1119249-30-7,2-(2-(Prop-2-yn-1-yloxy)ethoxy)ethyl 4-methylbenzenesulfonate,C#CCOCCOCCOS(=O)(=O)c1ccc(C)cc1,BD01169231,100mg,169.0,InStock,1690.0,0.0,1.0,0.0,0.0
1392407-74-7,(3-(Pent-4-ynamido)phenyl)boronic acid,C#CCCC(=O)Nc1cccc(B(O)O)c1,BD01169312,100mg,272.35,InStock,2723.5,0.0,1.0,0.0,0.0
189619-31-6,"3,3',5,5'-Tetraethynyl-1,1'-biphenyl",C#Cc1cc(C#C)cc(-c2cc(C#C)cc(C#C)c2)c1,BD01185210,100mg,414.7,InStock,4147.0,0.0,4.0,0.0,0.0
1393524-11-2,(R)-Benzyl but-3-yn-2-ylcarbamate,C#C[C@@H](C)NC(=O)OCc1ccccc1,BD01188473,100mg,1070.55,InStock,10705.5,0.0,1.0,0.0,0.0
1393576-61-8,Benzyl but-3-yn-2-ylcarbamate,C#CC(C)NC(=O)OCc1ccccc1,BD01192761,100mg,517.4,InStock,5174.0,0.0,1.0,0.0,0.0
2682114-57-2,"6-Ethynylpyridin-2(1H)-one 2,2,2-trifluoroacetate",C#Cc1cccc(=O)[nH]1.O=C(O)C(F)(F)F,BD01230151,100mg,106.6,InStock,1066.0,0.0,1.0,0.0,0.0
624-65-7,3-Chloroprop-1-yne,C#CCCl,BD01235885,25g,19.5,InStock,0.78,0.0,1.0,0.0,0.0
14502-43-3,Oct-7-yn-1-amine,C#CCCCCCCN,BD01250632,100mg,484.9,InStock,4849.0,1.0,1.0,0.0,0.0
136612-71-0,"2-Ethynyl-1,3,5-trimethoxybenzene",C#Cc1c(OC)cc(OC)cc1OC,BD01268909,100mg,1010.75,InStock,10107.5,0.0,1.0,0.0,0.0
2436544-27-1,3-((4-(4-Acryloylpiperazin-1-yl)-6-chloro-8-fluoro-7-(2-fluoro-6-hydroxyphenyl)quinazolin-2-yl)amino)-N-methyl-N-(prop-2-yn-1-yl)propanamide,C#CCN(C)C(=O)CCNc1nc(N2CCN(C(=O)C=C)CC2)c2cc(Cl)c(-c3c(O)cccc3F)c(F)c2n1,BD01280530,100mg,9425.0,InStock,94250.0,0.0,1.0,0.0,0.0
2109226-54-0,3-Methyl-3-(methylsulfonyl)but-1-yne,C#CC(C)(C)S(C)(=O)=O,BD01281855,100mg,317.2,InStock,3172.0,0.0,1.0,0.0,0.0
133810-44-3,"4,4'-Diethynyl-2,2'-bipyridine",C#Cc1ccnc(-c2cc(C#C)ccn2)c1,BD01282095,100mg,136.5,InStock,1365.0,0.0,2.0,0.0,0.0
1196153-50-0,5-Ethynyl-2-methylpyrimidine,C#Cc1cnc(C)nc1,BD01287793,100mg,333.45,InStock,3334.5,0.0,1.0,0.0,0.0
1675790-91-6,N-Ethynyl-N-methylmethanesulfonamide,C#CN(C)S(C)(=O)=O,BD01292027,250mg,167.05,InStock,668.2,0.0,1.0,0.0,0.0
1236196-77-2,4-(4-(Prop-2-yn-1-yloxy)benzoyl)benzoic acid,C#CCOc1ccc(C(=O)c2ccc(C(=O)O)cc2)cc1,BD01303764,100mg,510.25,InStock,5102.5,0.0,1.0,0.0,0.0
1260663-61-3,4-(Prop-2-yn-1-yl)benzonitrile,C#CCc1ccc(C#N)cc1,BD01316431,50mg,421.2,InStock,8424.0,0.0,1.0,0.0,0.0
627-41-8,3-Methoxyprop-1-yne,C#CCOC,BD01316762,1g,57.85,InStock,57.85,0.0,1.0,0.0,0.0
1858242-47-3,"2,5-Dioxopyrrolidin-1-yl 2-(prop-2-yn-1-yloxy)acetate",C#CCOCC(=O)ON1C(=O)CCC1=O,BD01335975,100mg,146.25,InStock,1462.5,0.0,1.0,0.0,0.0
86520-99-2,"2-Ethynyl-4,6-dimethylpyrimidine",C#Cc1nc(C)cc(C)n1,BD01337673,100mg,339.95,InStock,3399.5,0.0,1.0,0.0,0.0
920-38-7,Sodium propiolate,C#CC(=O)[O-].[Na+],BD01354045,100mg,271.7,InStock,2717.0,0.0,1.0,0.0,0.0
2589697-32-3,"3-(1-Oxo-4-(prop-2-yn-1-ylamino)isoindolin-2-yl)piperidine-2,6-dione",C#CCNc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,BD01357158,100mg,218.4,InStock,2184.0,0.0,1.0,0.0,0.0
2357110-24-6,"2-(2,6-Dioxopiperidin-3-yl)-5-(prop-2-yn-1-ylamino)isoindoline-1,3-dione",C#CCNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01359318,100mg,280.8,InStock,2808.0,0.0,1.0,0.0,0.0
2154342-25-1,"2-(2,6-Dioxopiperidin-3-yl)-4-(prop-2-yn-1-ylamino)isoindoline-1,3-dione",C#CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01365418,100mg,221.65,InStock,2216.5,0.0,1.0,0.0,0.0
121318-21-6,2-(But-3-yn-1-yloxy)acetic acid,C#CCCOCC(=O)O,BD01372854,100mg,648.7,InStock,6487.0,0.0,1.0,0.0,0.0
127-66-2,2-Phenylbut-3-yn-2-ol,C#CC(C)(O)c1ccccc1,BD01375501,1g,22.75,InStock,22.75,0.0,1.0,0.0,0.0
2803419-94-3,(R)-2-Amino-2-methylpent-4-ynoic acid hydrochloride,C#CC[C@@](C)(N)C(=O)O.Cl,BD01380228,100mg,283.4,InStock,2834.0,1.0,1.0,0.0,0.0
2131007-03-7,4-Amino-5-ethynyl-2-fluorobenzonitrile,C#Cc1cc(C#N)c(F)cc1N,BD01380253,100mg,583.05,InStock,5830.5,1.0,1.0,0.0,0.0
203642-77-7,"2,2,3,3-Tetramethyl-4,7,10,13,16-pentaoxa-3-silanonadec-18-yne",C#CCOCCOCCOCCOCCO[Si](C)(C)C(C)(C)C,BD01380876,100mg,81.25,InStock,812.5,0.0,1.0,0.0,0.0
1416990-26-5,"3-(4-Ethynyl-1-oxoisoindolin-2-yl)piperidine-2,6-dione",C#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,BD01390643,50mg,620.75,InStock,12415.0,0.0,1.0,0.0,0.0
2703752-14-9,4-Methylhex-1-yn-3-amine hydrochloride,C#CC(N)C(C)CC.Cl,BD01390964,25mg,636.35,InStock,25454.0,1.0,1.0,0.0,0.0
2125661-54-1,"Tri-tert-butyl 2,2',2''-(10-(2-(but-3-yn-1-ylamino)-2-oxoethyl)-1,4,7,10-tetraazacyclododecane-1,4,7-triyl)triacetate",C#CCCNC(=O)CN1CCN(CC(=O)OC(C)(C)C)CCN(CC(=O)OC(C)(C)C)CCN(CC(=O)OC(C)(C)C)CC1,BD01395490,50mg,565.5,InStock,11310.0,0.0,1.0,0.0,0.0
7218-43-1,2-[2-(2-Propynyloxy)ethoxy]ethanol,C#CCOCCOCCO,BD01396535,100mg,20.15,InStock,201.5,0.0,1.0,0.0,0.0
65223-79-2,6-Amino-5-ethynylpyrimidin-2(1H)-one,C#Cc1cnc(=O)[nH]c1N,BD01396542,50mg,320.45,InStock,6409.0,1.0,1.0,0.0,0.0
50428-03-0,2-Aminopent-4-ynoic acid,C#CCC(N)C(=O)O,BD01397609,250mg,43.55,InStock,174.2,1.0,1.0,0.0,0.0
85974-75-0,"Propane-1,3-diyl dipropiolate",C#CC(=O)OCCCOC(=O)C#C,BD01397916,100mg,230.75,InStock,2307.5,0.0,2.0,0.0,0.0
1192373-48-0,tert-Butyl hept-6-yn-1-ylcarbamate,C#CCCCCCNC(=O)OC(C)(C)C,BD01399540,100mg,148.85,InStock,1488.5,0.0,1.0,0.0,0.0
2689-88-5,"Diethyl 2,2-di(prop-2-yn-1-yl)malonate",C#CCC(CC#C)(C(=O)OCC)C(=O)OCC,BD01402621,100mg,121.55,InStock,1215.5,0.0,2.0,0.0,0.0
2512228-06-5,"2,5-Dioxopyrrolidin-1-yl 3-(2-(prop-2-yn-1-yloxy)ethoxy)propanoate",C#CCOCCOCCC(=O)ON1C(=O)CCC1=O,BD01407277,100mg,140.4,InStock,1404.0,0.0,1.0,0.0,0.0
146185-77-5,mPEG-Alkyne,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,BD01409221,250mg,125.45,InStock,501.8,0.0,1.0,0.0,0.0
168413-01-2,"1-(Prop-2-yn-1-yl)pyrimidine-2,4(1H,3H)-dione",C#CCn1ccc(=O)[nH]c1=O,BD01409934,100mg,352.3,InStock,3523.0,0.0,1.0,0.0,0.0
2154356-73-5,"4-(But-3-yn-1-ylamino)-2-(2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione",C#CCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01410497,250mg,462.8,InStock,1851.2,0.0,1.0,0.0,0.0
74987-93-2,"Hexane-1,6-diyl dipropiolate",C#CC(=O)OCCCCCCOC(=O)C#C,BD01415430,100mg,215.8,InStock,2158.0,0.0,2.0,0.0,0.0
2514947-01-2,"1-(3,6,9,12,15-Pentaoxaoctadec-17-yn-1-yl)-1H-pyrrole-2,5-dione",C#CCOCCOCCOCCOCCOCCN1C(=O)C=CC1=O,BD01416630,100mg,434.85,InStock,4348.5,0.0,1.0,0.0,0.0
1219810-90-8,"tert-Butyl 3,6,9,12-tetraoxapentadec-14-yn-1-ylcarbamate",C#CCOCCOCCOCCOCCNC(=O)OC(C)(C)C,BD01418141,100mg,148.2,InStock,1482.0,0.0,1.0,0.0,0.0
432027-96-8,2-(Prop-2-yn-1-yl)pent-4-yn-1-ol,C#CCC(CO)CC#C,BD01418705,100mg,403.65,InStock,4036.5,0.0,2.0,0.0,0.0
5240-36-8,1-Ethynyl-1-methoxycyclohexane,C#CC1(OC)CCCCC1,BD01422208,100mg,300.95,InStock,3009.5,0.0,1.0,0.0,0.0
206862-65-9,tert-Butyl 4-(2-(prop-2-yn-1-yloxy)ethyl)piperazine-1-carboxylate,C#CCOCCN1CCN(C(=O)OC(C)(C)C)CC1,BD01422221,100mg,202.8,InStock,2028.0,0.0,1.0,0.0,0.0
1788872-95-6,"4,4'-Diethynyl-2,2'-dimethyl-1,1'-biphenyl",C#Cc1ccc(-c2ccc(C#C)cc2C)c(C)c1,BD01424016,100mg,259.35,InStock,2593.5,0.0,2.0,0.0,0.0
365134-29-8,2-(2-(2-(4-Ethynylphenoxy)ethoxy)ethoxy)ethan-1-ol,C#Cc1ccc(OCCOCCOCCO)cc1,BD01426386,100mg,362.7,InStock,3627.0,0.0,1.0,0.0,0.0
2621928-55-8,"4-(4-(3,8-Diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((2R,7aS)-2-fluorohexahydro-1H-pyrrolizin-7a-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)-5-ethynyl-6-fluoronaphthalen-2-ol",C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,BD01427658,10mg,3264.3,InStock,326430.0,0.0,1.0,0.0,0.0
16900-60-0,Dodec-11-ynoic acid,C#CCCCCCCCCCC(=O)O,BD01436444,100mg,1555.45,InStock,15554.5,0.0,1.0,0.0,0.0
1219606-33-3,tert-Butyl 3-(prop-2-yn-1-yloxy)azetidine-1-carboxylate,C#CCOC1CN(C(=O)OC(C)(C)C)C1,BD01437400,100mg,125.45,InStock,1254.5,0.0,1.0,0.0,0.0
1000852-25-4,N-(Prop-2-yn-1-yl)-4-(pyren-1-yl)butanamide,C#CCNC(=O)CCCc1ccc2ccc3cccc4ccc1c2c34,BD01441236,100mg,776.1,InStock,7761.0,0.0,1.0,0.0,0.0
923-82-0,"N,N-Bis(2-chloroethyl)prop-2-yn-1-amine",C#CCN(CCCl)CCCl,BD01449300,50mg,607.1,InStock,12142.0,0.0,1.0,0.0,0.0
2434850-33-4,"tert-Butyl 7-(prop-2-yn-1-yl)-2,7-diazaspiro[3.5]nonane-2-carboxylate",C#CCN1CCC2(CC1)CN(C(=O)OC(C)(C)C)C2,BD01452296,50mg,506.35,InStock,10127.0,0.0,1.0,0.0,0.0
151361-87-4,"1-Ethynyl-3,5-difluorobenzene",C#Cc1cc(F)cc(F)c1,BD157864,100mg,18.2,InStock,182.0,0.0,1.0,0.0,0.0
1005349-13-2,3-Ethynylpyrazin-2-amine,C#Cc1nccnc1N,BD158112,100mg,159.25,InStock,1592.5,1.0,1.0,0.0,0.0
1209289-08-6,2-Amino-5-bromo-3-ethynylpyrazine,C#Cc1nc(Br)cnc1N,BD158118,250mg,143.0,InStock,572.0,1.0,1.0,0.0,0.0
766-47-2,1-Ethynyl-2-methylbenzene,C#Cc1ccccc1C,BD158630,250mg,22.1,InStock,88.4,0.0,1.0,0.0,0.0
89343-06-6,Ethynyltriisopropylsilane,C#C[Si](C(C)C)(C(C)C)C(C)C,BD158652,1g,15.6,InStock,15.6,0.0,1.0,0.0,0.0
160542-02-9,1-Ethynyl-4-(trifluoromethoxy)benzene,C#Cc1ccc(OC(F)(F)F)cc1,BD158727,250mg,75.4,InStock,301.6,0.0,1.0,0.0,0.0
86520-96-9,1-Ethynylisoquinoline,C#Cc1nccc2ccccc12,BD158831,100mg,328.9,InStock,3289.0,0.0,1.0,0.0,0.0
1210838-82-6,5-Bromo-3-ethynylpyridin-2-ylamine,C#Cc1cc(Br)cnc1N,BD159138,100mg,193.7,InStock,1937.0,1.0,1.0,0.0,0.0
37972-24-0,2-Ethynylpyrimidine,C#Cc1ncccn1,BD160291,250mg,146.9,InStock,587.6,0.0,1.0,0.0,0.0
153286-94-3,5-Ethynylpyrimidine,C#Cc1cncnc1,BD160349,100mg,51.35,InStock,513.5,0.0,1.0,0.0,0.0
477587-89-6,"4-Ethyl-4'-ethynyl-1,1'-biphenyl",C#Cc1ccc(-c2ccc(CC)cc2)cc1,BD160498,250mg,11.7,InStock,46.8,0.0,1.0,0.0,0.0
360768-57-6,"4-Ethynyl-4'-propyl-1,1'-biphenyl",C#Cc1ccc(-c2ccc(CCC)cc2)cc1,BD160699,250mg,16.9,InStock,67.6,0.0,1.0,0.0,0.0
14044-63-4,But-3-yn-1-amine,C#CCCN,BD161972,100mg,133.25,InStock,1332.5,1.0,1.0,0.0,0.0
206768-21-0,5-Ethynylthiophene-2-carbaldehyde,C#Cc1ccc(C=O)s1,BD162041,100mg,120.25,InStock,1202.5,0.0,1.0,0.0,0.0
32870-98-7,9-Ethynylphenanthrene,C#Cc1cc2ccccc2c2ccccc12,BD16205,250mg,37.7,InStock,150.8,0.0,1.0,0.0,0.0
7223-42-9,1-(Prop-2-yn-1-yl)pyrrolidine,C#CCN1CCCC1,BD162205,250mg,84.5,InStock,338.0,0.0,1.0,0.0,0.0
255864-58-5,tert-Butyl 2-ethynylpiperidine-1-carboxylate,C#CC1CCCCN1C(=O)OC(C)(C)C,BD162234,250mg,202.8,InStock,811.2,0.0,1.0,0.0,0.0
664362-16-7,1-Boc-3-Ethynylpiperidine,C#CC1CCCN(C(=O)OC(C)(C)C)C1,BD162266,100mg,44.85,InStock,448.5,0.0,1.0,0.0,0.0
959918-19-5,3-Ethynylpiperidine hydrochloride,C#CC1CCCNC1.Cl,BD162267,100mg,181.35,InStock,1813.5,0.0,1.0,0.0,0.0
340771-31-5,1-Ethynyl-4-(methylsulfonyl)benzene,C#Cc1ccc(S(C)(=O)=O)cc1,BD163258,100mg,83.2,InStock,832.0,0.0,1.0,0.0,0.0
1093307-29-9,5-Ethynyl-3-methyl-1H-indazole,C#Cc1ccc2[nH]nc(C)c2c1,BD163700,100mg,373.1,InStock,3731.0,0.0,1.0,0.0,0.0
149990-27-2,tert-Butyl but-3-yn-1-ylcarbamate,C#CCCNC(=O)OC(C)(C)C,BD164130,250mg,50.7,InStock,202.8,0.0,1.0,0.0,0.0
892869-21-5,Potassium ethynyltrifluoroborate,C#C[B-](F)(F)F.[K+],BD164830,100mg,66.95,InStock,669.5,0.0,1.0,0.0,0.0
1012057-52-1,"N4-(3-Ethynylphenyl)-7-methoxyquinazoline-4,6-diamine",C#Cc1cccc(Nc2ncnc3cc(OC)c(N)cc23)c1,BD166844,100mg,240.5,InStock,2405.0,1.0,1.0,0.0,0.0
62484-52-0,4-Ethynylquinoline,C#Cc1ccnc2ccccc12,BD166929,100mg,208.0,InStock,2080.0,0.0,1.0,0.0,0.0
143874-13-9,"4-Ethynyl-1,2-difluorobenzene",C#Cc1ccc(F)c(F)c1,BD168598,100mg,64.35,InStock,643.5,0.0,1.0,0.0,0.0
945717-09-9,2-Chloro-4-ethynylpyridine,C#Cc1ccnc(Cl)c1,BD170889,100mg,43.55,InStock,435.5,0.0,1.0,0.0,0.0
3262-64-4,(R)-2-Amino-3-(prop-2-yn-1-ylthio)propanoic acid,C#CCSC[C@H](N)C(=O)O,BD174163,250mg,85.15,InStock,340.6,1.0,1.0,0.0,0.0
198561-07-8,Fmoc-Pra-OH,C#CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,BD19176,250mg,22.1,InStock,88.4,0.0,1.0,0.0,0.0
23235-01-0,(S)-2-Aminopent-4-ynoic acid,C#CC[C@H](N)C(=O)O,BD19178,250mg,30.55,InStock,122.2,1.0,1.0,0.0,0.0
220497-98-3,Fmoc-D-Pra-OH,C#CC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,BD19439,250mg,23.4,InStock,93.6,0.0,1.0,0.0,0.0
23950-58-5,"3,5-Dichloro-N-(1,1-dimethylpropynyl)benzamide",C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,BD19586,250mg,12.35,InStock,49.4,0.0,1.0,0.0,0.0
1135283-08-7,5-Bromo-2-ethynylpyrimidine,C#Cc1ncc(Br)cn1,BD196330,100mg,726.05,InStock,7260.5,0.0,1.0,0.0,0.0
70933-58-3,N-(3-Ethynylphenyl)acetamide,C#Cc1cccc(NC(C)=O)c1,BD200549,250mg,169.0,InStock,676.0,0.0,1.0,0.0,0.0
1135283-10-1,1-Ethynyl-2-methoxy-4-nitrobenzene,C#Cc1ccc([N+](=O)[O-])cc1OC,BD200929,100mg,283.4,InStock,2834.0,0.0,1.0,0.0,0.0
215589-37-0,2-Ethynyl-4-methylaniline,C#Cc1cc(C)ccc1N,BD206332,100mg,181.35,InStock,1813.5,1.0,1.0,0.0,0.0
351002-90-9,4-Ethynylphenylacetonitrile,C#Cc1ccc(CC#N)cc1,BD208892,250mg,40.3,InStock,161.2,0.0,1.0,0.0,0.0
53293-00-8,5-Hexynoic acid,C#CCCCC(=O)O,BD211591,250mg,18.85,InStock,75.4,0.0,1.0,0.0,0.0
33577-99-0,Methyl 2-ethynylbenzoate,C#Cc1ccccc1C(=O)OC,BD215792,250mg,139.75,InStock,559.0,0.0,1.0,0.0,0.0
343866-99-9,2-Ethynyl-1-fluoro-4-nitrobenzene,C#Cc1cc([N+](=O)[O-])ccc1F,BD216070,100mg,115.7,InStock,1157.0,0.0,1.0,0.0,0.0
82454-61-3,5-Ethynylpyridin-2-amine,C#Cc1ccc(N)nc1,BD216123,100mg,170.95,InStock,1709.5,1.0,1.0,0.0,0.0
445468-63-3,2-Bromo-6-ethynylpyridine,C#Cc1cccc(Br)n1,BD217362,100mg,140.4,InStock,1404.0,0.0,1.0,0.0,0.0
81294-11-3,2-Ethynyl-3-methylthiophene,C#Cc1sccc1C,BD217857,100mg,272.35,InStock,2723.5,0.0,1.0,0.0,0.0
30413-58-2,2-Ethynyl-6-methylpyridine,C#Cc1cccc(C)n1,BD217858,100mg,240.5,InStock,2405.0,0.0,1.0,0.0,0.0
63039-46-3,(R)-2-((tert-Butoxycarbonyl)amino)pent-4-ynoic acid,C#CC[C@@H](NC(=O)OC(C)(C)C)C(=O)O,BD21896,250mg,26.65,InStock,106.6,0.0,1.0,0.0,0.0
63039-48-5,(S)-2-((tert-Butoxycarbonyl)amino)pent-4-ynoic acid,C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,BD21897,250mg,37.05,InStock,148.2,0.0,1.0,0.0,0.0
316141-37-4,1-Boc-2-Ethynylpyrrolidine,C#CC1CCCN1C(=O)OC(C)(C)C,BD219648,100mg,152.1,InStock,1521.0,0.0,1.0,0.0,0.0
5799-76-8,4-(Prop-2-yn-1-yl)morpholine,C#CCN1CCOCC1,BD222228,250mg,12.35,InStock,49.4,0.0,1.0,0.0,0.0
1196153-33-9,5-Chloro-2-ethynylpyridine,C#Cc1ccc(Cl)cn1,BD222958,100mg,165.1,InStock,1651.0,0.0,1.0,0.0,0.0
379670-42-5,2-Ethynyl-5-(trifluoromethyl)pyridine,C#Cc1ccc(C(F)(F)F)cn1,BD222959,100mg,387.4,InStock,3874.0,0.0,1.0,0.0,0.0
263012-63-1,2-Chloro-5-ethynylpyridine,C#Cc1ccc(Cl)nc1,BD222961,100mg,217.1,InStock,2171.0,0.0,1.0,0.0,0.0
1104637-53-7,"Boron, [N-[(carboxy-κO)methyl]-N-methylglycinato(2-)-κN,κO]ethynyl-, (T-4)-",C#CB1OC(=O)CN(C)CC(=O)O1,BD223127,100mg,435.5,InStock,4355.0,0.0,1.0,0.0,0.0
67227-90-1,"3,5-Diethynylpyridine",C#Cc1cncc(C#C)c1,BD223409,250mg,191.75,InStock,767.0,0.0,2.0,0.0,0.0
159492-85-0,tert-Butyl but-3-yn-1-yl(methyl)carbamate,C#CCCN(C)C(=O)OC(C)(C)C,BD01461352,100mg,645.45,InStock,6454.5,0.0,1.0,0.0,0.0
1404212-13-0,"2-(2-Ethynylphenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",C#Cc1ccccc1B1OC(C)(C)C(C)(C)O1,BD01526496,100mg,99.45,InStock,994.5,0.0,1.0,0.0,0.0
1314406-80-8,4-(Phenyldiazenyl)-N-(prop-2-yn-1-yl)benzamide,C#CCNC(=O)c1ccc(N=Nc2ccccc2)cc1,BD01537745,100mg,499.85,InStock,4998.5,0.0,1.0,0.0,0.0
105339-02-4,Ethyl hept-6-ynoate,C#CCCCCC(=O)OCC,BD01557277,100mg,185.25,InStock,1852.5,0.0,1.0,0.0,0.0
92710-95-7,"18-Ethynyl-2,3,5,6,8,9,11,12,14,15-decahydrobenzo[b][1,4,7,10,13,16]hexaoxacyclooctadecine",C#Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,BD01579514,100mg,544.7,InStock,5447.0,0.0,1.0,0.0,0.0
2432830-88-9,3-(2-Bromoethyl)-3-(but-3-yn-1-yl)-3H-diazirine,C#CCCC1(CCBr)N=N1,BD01600126,25mg,1107.6,InStock,44304.0,0.0,1.0,0.0,0.0
BD01624241,"3,4-Diamino-N-(but-3-yn-1-yl)benzamide",C#CCCNC(=O)c1ccc(N)c(N)c1,BD01624241,25mg,578.5,InStock,23140.0,2.0,1.0,0.0,0.0
772-38-3,1-(tert-Butyl)-4-ethynylbenzene,C#Cc1ccc(C(C)(C)C)cc1,BD0816,1g,29.9,InStock,29.9,0.0,1.0,0.0,0.0
14267-92-6,5-Chloro-1-pentyne,C#CCCCCl,BD103252,1g,18.2,InStock,18.2,0.0,1.0,0.0,0.0
14918-21-9,5-Cyano-1-pentyne,C#CCCCC#N,BD103729,250mg,53.3,InStock,213.2,0.0,1.0,0.0,0.0
71759-92-7,5-Ethynyl-1-methyl-1H-imidazole,C#Cc1cncn1C,BD103897,100mg,376.35,InStock,3763.5,0.0,1.0,0.0,0.0
61135-33-9,5-Ethynyl-2'-dU,C#Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,BD103898,100mg,227.5,InStock,2275.0,0.0,1.0,0.0,0.0
57134-53-9,"5-Ethynylbenzo[d][1,3]dioxole",C#Cc1ccc2c(c1)OCO2,BD103899,100mg,508.95,InStock,5089.5,0.0,1.0,0.0,0.0
928-90-5,5-Hexyn-1-ol,C#CCCCCO,BD104168,250mg,16.25,InStock,65.0,0.0,1.0,0.0,0.0
6089-04-9,2-(Prop-2-yn-1-yloxy)tetrahydro-2H-pyran,C#CCOC1CCCCO1,BD105998,1g,13.0,InStock,13.0,0.0,1.0,0.0,0.0
63478-76-2,6-Heptyn-1-ol,C#CCCCCCO,BD109263,1g,20.15,InStock,20.15,0.0,1.0,0.0,0.0
