cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
2137655-30-0,(3-Chloro-5-fluorobenzyl)hydrazine hydrochloride,Cl.NNCc1cc(F)cc(Cl)c1,BD01281351,100mg,396.5,InStock,3965.0,1.0,0.0,0.0,0.0
187479-00-1,"(2R,3S,5R)-5-(4-Amino-3-iodo-1H-pyrazolo[3,4-d]pyrimidin-1-yl)-2-(hydroxymethyl)tetrahydrofuran-3-ol",Nc1ncnc2c1c(I)nn2[C@H]1C[C@H](O)[C@@H](CO)O1,BD01281395,50mg,378.3,InStock,7566.0,1.0,0.0,0.0,0.0
444289-05-8,"3-(4-(Aminomethyl)-1-oxoisoindolin-2-yl)piperidine-2,6-dione hydrochloride",Cl.NCc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,BD01281411,100mg,419.9,InStock,4199.0,1.0,0.0,0.0,0.0
2446590-56-1,3-(2-Fluorophenyl)-1H-pyrazol-4-amine hydrochloride,Cl.Nc1c[nH]nc1-c1ccccc1F,BD01281455,100mg,779.35,InStock,7793.5,1.0,0.0,0.0,0.0
870822-94-9,Methyl 4-(hydrazinylmethyl)benzoate hydrochloride,COC(=O)c1ccc(CNN)cc1.Cl,BD01281489,100mg,129.35,InStock,1293.5,1.0,0.0,0.0,0.0
2828432-32-0,tert-Butyl 1-(4-(pyrrolidine-1-carbonyl)benzyl)hydrazinecarboxylate,CC(C)(C)OC(=O)N(N)Cc1ccc(C(=O)N2CCCC2)cc1,BD01282577,100mg,264.55,InStock,2645.5,1.0,0.0,0.0,0.0
2703756-82-3,"(3,4-Difluoro-2-methylphenyl)methanamine hydrochloride",Cc1c(CN)ccc(F)c1F.Cl,BD01282829,100mg,272.35,InStock,2723.5,1.0,0.0,0.0,0.0
2566440-52-4,"(S)-4-Bromo-2,3-dihydrobenzofuran-3-amine hydrochloride",Cl.N[C@@H]1COc2cccc(Br)c21,BD01283129,100mg,1450.8,InStock,14508.0,1.0,0.0,0.0,0.0
2682114-38-9,(4-Iodobenzyl)hydrazine hydrochloride,Cl.NNCc1ccc(I)cc1,BD01283448,100mg,120.25,InStock,1202.5,1.0,0.0,0.0,0.0
2470440-73-2,(4-(Pyridin-2-yl)phenyl)methanamine dihydrochloride,Cl.Cl.NCc1ccc(-c2ccccn2)cc1,BD01283819,100mg,91.0,InStock,910.0,1.0,0.0,0.0,0.0
300809-71-6,4-(Benzo[d]thiazol-2-ylthio)-3-chloroaniline,Nc1ccc(Sc2nc3ccccc3s2)c(Cl)c1,BD01284115,50mg,577.2,InStock,11544.0,1.0,0.0,0.0,0.0
1449239-58-0,4-Bromo-6-chloropyridin-3-amine,Nc1cnc(Cl)cc1Br,BD01284559,100mg,819.65,InStock,8196.5,1.0,0.0,0.0,0.0
2828433-08-3,(S)-1-((S)-1-((S)-2-Amino-3-methylbutanoyl)pyrrolidine-2-carbonyl)pyrrolidine-2-carboxylic acid trifluoroacetate,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O.O=C(O)C(F)(F)F,BD01284781,100mg,715.0,InStock,7150.0,1.0,0.0,0.0,0.0
1550730-28-3,"2,3-Dihydrofuro[2,3-b]pyridin-6-amine",Nc1ccc2c(n1)OCC2,BD01285117,50mg,598.65,InStock,11973.0,1.0,0.0,0.0,0.0
2828432-29-5,Dibenzyl 2-aminopentanedioate hydrochloride,Cl.NC(CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,BD01285267,100mg,81.25,InStock,812.5,1.0,0.0,0.0,0.0
1203655-71-3,(R)-4-(1-Aminoethyl)benzenesulfonamide hydrochloride,C[C@@H](N)c1ccc(S(N)(=O)=O)cc1.Cl,BD01285891,50mg,386.1,InStock,7722.0,2.0,0.0,0.0,0.0
1639876-58-6,"1-(4-Aminobutyl)-1H-pyrrole-2,5-dione 2,2,2-trifluoroacetate",NCCCCN1C(=O)C=CC1=O.O=C(O)C(F)(F)F,BD01285953,100mg,326.95,InStock,3269.5,1.0,0.0,0.0,0.0
6975-75-3,"4-((4-Methoxyphenyl)diazenyl)-1H-pyrazole-3,5-diamine",COc1ccc(N=Nc2c(N)n[nH]c2N)cc1,BD01286018,50mg,519.35,InStock,10387.0,2.0,0.0,0.0,0.0
1202652-88-7,Methyl (S)-2-amino-2-(4-(trifluoromethyl)phenyl)acetate hydrochloride,COC(=O)[C@@H](N)c1ccc(C(F)(F)F)cc1.Cl,BD01286223,100mg,1014.0,InStock,10140.0,1.0,0.0,0.0,0.0
1368171-75-8,3-(1-Methyl-1H-pyrazol-3-yl)pyridin-2-amine,Cn1ccc(-c2cccnc2N)n1,BD01286472,100mg,549.25,InStock,5492.5,1.0,0.0,0.0,0.0
2829279-79-8,(S)-2-Amino-3-(4-(hydroxymethyl)phenyl)propanoic acid hydrochloride,Cl.N[C@@H](Cc1ccc(CO)cc1)C(=O)O,BD01286769,100mg,1628.9,InStock,16289.0,1.0,0.0,0.0,0.0
2567151-86-2,(S)-1-(3-Chlorophenyl)-2-methoxyethan-1-amine hydrochloride,COC[C@@H](N)c1cccc(Cl)c1.Cl,BD01287027,100mg,1268.15,InStock,12681.5,1.0,0.0,0.0,0.0
2828433-34-5,L-lysyl-L-prolyl-L-valine acetate,CC(=O)O.CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)O,BD01287040,100mg,408.85,InStock,4088.5,2.0,0.0,0.0,0.0
2682097-45-4,(S)-2-Amino-3-(3-vinylphenyl)propanoic acid hydrochloride,C=Cc1cccc(C[C@H](N)C(=O)O)c1.Cl,BD01287167,100mg,1268.15,InStock,12681.5,1.0,0.0,0.0,0.0
2573217-07-7,"5,5'-(Hexafluoropropane-2,2-diyl)bis(2-(allyloxy)aniline)",C=CCOc1ccc(C(c2ccc(OCC=C)c(N)c2)(C(F)(F)F)C(F)(F)F)cc1N,BD01287405,1g,70.2,InStock,70.2,2.0,0.0,0.0,0.0
2504147-29-7,(R)-2-Amino-2-(4-fluoro-3-methoxyphenyl)ethan-1-ol hydrochloride,COc1cc([C@@H](N)CO)ccc1F.Cl,BD01287472,100mg,870.35,InStock,8703.5,1.0,0.0,0.0,0.0
417714-14-8,4-(4-(3-Cyclopropylureido)phenoxy)-7-methoxyquinoline-6-carboxamide,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)cc3)c2cc1C(N)=O,BD01287616,100mg,850.85,InStock,8508.5,1.0,0.0,0.0,0.0
2421187-79-1,N6-((2-(3-Methyl-3H-diazirin-3-yl)ethoxy)carbonyl)-L-lysine hydrochloride,CC1(CCOC(=O)NCCCC[C@H](N)C(=O)O)N=N1.Cl,BD01287622,25mg,1970.15,InStock,78806.0,1.0,0.0,0.0,0.0
1353682-29-7,"9,10-Dihydro-9,10-[1,2]benzenoanthracene-2,3,6,7,14,15-hexaamine hexahydrochloride",Nc1cc2c(cc1N)C1c3cc(N)c(N)cc3C2c2cc(N)c(N)cc21,BD01287648,100mg,308.75,InStock,3087.5,6.0,0.0,0.0,0.0
2375652-85-8,"4,4'-(3,8-Bis((4-aminophenyl)ethynyl)pyrene-1,6-diyl)dibenzaldehyde",Nc1ccc(C#Cc2cc(-c3ccc(C=O)cc3)c3ccc4c(C#Cc5ccc(N)cc5)cc(-c5ccc(C=O)cc5)c5ccc2c3c45)cc1,BD01288049,100mg,453.7,InStock,4537.0,2.0,0.0,0.0,0.0
15538-15-5,"N-(2-Amino-2-oxoethyl)-N,N-dimethyldodecan-1-aminium chloride",CCCCCCCCCCCC[N+](C)(C)CC(N)=O.[Cl-],BD01288321,250mg,107.9,InStock,431.6,1.0,0.0,0.0,0.0
2829279-82-3,(S)-2-Amino-2-mesitylethan-1-ol hydrochloride,Cc1cc(C)c([C@H](N)CO)c(C)c1.Cl,BD01288413,100mg,1268.15,InStock,12681.5,1.0,0.0,0.0,0.0
94409-30-0,(4-Isopropylbenzyl)hydrazine hydrochloride,CC(C)c1ccc(CNN)cc1.Cl,BD01288438,100mg,126.75,InStock,1267.5,1.0,0.0,0.0,0.0
213125-87-2,(E)-Methyl 4-aminobut-2-enoate hydrochloride,COC(=O)/C=C/CN.Cl,BD01288518,25mg,473.85,InStock,18954.0,1.0,0.0,0.0,0.0
2682112-42-9,2-Bromo-1H-benzo[d]imidazol-6-amine hydrochloride,Cl.Nc1ccc2nc(Br)[nH]c2c1,BD01289395,100mg,399.75,InStock,3997.5,1.0,0.0,0.0,0.0
2682114-52-7,"1-Benzyl-4,6-dimethylpiperidin-3-amine dihydrochloride",CC1CC(C)N(Cc2ccccc2)CC1N.Cl.Cl,BD01289930,100mg,539.5,InStock,5395.0,1.0,0.0,0.0,0.0
4291-63-8,"(2R,3S,5R)-5-(6-Amino-2-chloro-9H-purin-9-yl)-2-(hydroxymethyl)tetrahydrofuran-3-ol",Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,BD0129,100mg,170.95,InStock,1709.5,1.0,0.0,0.0,0.0
1540803-64-2,(3-Fluoro-4-(furan-2-yl)phenyl)methanamine,NCc1ccc(-c2ccco2)c(F)c1,BD01290008,50mg,531.7,InStock,10634.0,1.0,0.0,0.0,0.0
2829279-80-1,(R)-3-Amino-3-(pyridin-2-yl)propanoic acid dihydrochloride,Cl.Cl.N[C@H](CC(=O)O)c1ccccn1,BD01290033,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
2411591-91-6,(R)-1-(6-Chloropyridin-3-yl)ethan-1-amine dihydrochloride,C[C@@H](N)c1ccc(Cl)nc1.Cl.Cl,BD01290214,100mg,625.3,InStock,6253.0,1.0,0.0,0.0,0.0
244092-63-5,(S)-1-Phenylprop-2-en-1-amine hydrochloride,C=C[C@H](N)c1ccccc1.Cl,BD01291001,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
2682097-15-8,(S)-2-(Methylamino)butanamide hydrochloride,CC[C@H](NC)C(N)=O.Cl,BD01291036,100mg,278.2,InStock,2782.0,1.0,0.0,0.0,0.0
2411406-15-8,"5',5''-Bis(4-aminophenyl)-[1,1':3',1'':3'',1'''-quaterphenyl]-4,4'''-diamine",Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3cc(-c4ccc(N)cc4)cc(-c4ccc(N)cc4)c3)c2)cc1,BD01291205,100mg,304.85,InStock,3048.5,4.0,0.0,0.0,0.0
2307737-83-1,7-Bromochroman-4-amine hydrochloride,Cl.NC1CCOc2cc(Br)ccc21,BD01291392,100mg,616.2,InStock,6162.0,1.0,0.0,0.0,0.0
2101636-51-3,"3,3''-Diamino-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",Nc1cc(-c2ccc(-c3ccc(C(=O)O)c(N)c3)cc2)ccc1C(=O)O,BD01291718,100mg,217.1,InStock,2171.0,2.0,0.0,0.0,0.0
1643112-47-3,"4',4''',4''''',4'''''''-(Ethene-1,1,2,2-tetrayl)tetrakis(3-amino-[1,1'-biphenyl]-4-carboxylic acid)",Nc1cc(-c2ccc(C(=C(c3ccc(-c4ccc(C(=O)O)c(N)c4)cc3)c3ccc(-c4ccc(C(=O)O)c(N)c4)cc3)c3ccc(-c4ccc(C(=O)O)c(N)c4)cc3)cc2)ccc1C(=O)O,BD01291807,100mg,490.75,InStock,4907.5,4.0,0.0,0.0,0.0
1416711-59-5,"(4-(1,2,4,5-Tetrazin-3-yl)phenyl)methanamine hydrochloride",Cl.NCc1ccc(-c2nncnn2)cc1,BD01291868,50mg,488.15,InStock,9763.0,1.0,0.0,0.0,0.0
1207314-85-9,4-(Perfluoropropan-2-yl)-2-(trifluoromethyl)aniline,Nc1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,BD01291941,250mg,525.85,InStock,2103.4,1.0,0.0,0.0,0.0
1246174-74-2,Methyl (S)-3-amino-3-(4-fluorophenyl)propanoate hydrochloride,COC(=O)C[C@H](N)c1ccc(F)cc1.Cl,BD01292404,100mg,619.45,InStock,6194.5,1.0,0.0,0.0,0.0
1006333-08-9,"1-(2,2-Difluoroethyl)-1H-pyrazol-4-amine",Nc1cnn(CC(F)F)c1,BD01292868,100mg,170.3,InStock,1703.0,1.0,0.0,0.0,0.0
2554775-94-7,(S)-1-(3-(Methylsulfonyl)phenyl)ethan-1-amine hydrochloride,C[C@H](N)c1cccc(S(C)(=O)=O)c1.Cl,BD01292941,100mg,1268.15,InStock,12681.5,1.0,0.0,0.0,0.0
2413296-69-0,"4,4',4'',4'''-([2,2'-Bi(1,3-dithiolylidene)]-4,4',5,5'-tetrayl)tetraaniline",Nc1ccc(C2=C(c3ccc(N)cc3)SC(=C3SC(c4ccc(N)cc4)=C(c4ccc(N)cc4)S3)S2)cc1,BD01293120,100mg,631.15,InStock,6311.5,4.0,0.0,0.0,0.0
1844171-46-5,"(2R,4R)-4-Hydroxypyrrolidine-2-carboxamide hydrochloride",Cl.NC(=O)[C@H]1C[C@@H](O)CN1,BD01293640,100mg,384.8,InStock,3848.0,1.0,0.0,0.0,0.0
133029-32-0,Polyaminopropyl Biguanide,N=C(N)NC(=N)NCCCN,BD01293787,5g,50.7,InStock,10.14,2.0,0.0,0.0,0.0
1847465-25-1,Isopropyl 2-((5-amino-4-((2-(dimethylamino)ethyl)(methyl)amino)-2-methoxyphenyl)amino)-4-(1-methyl-1H-indol-3-yl)pyrimidine-5-carboxylate,COc1cc(N(C)CCN(C)C)c(N)cc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,BD01294052,100mg,1399.45,InStock,13994.5,1.0,0.0,0.0,0.0
1213896-54-8,(R)-(5-Bromo-2-fluorophenyl)(cyclopropyl)methanamine,N[C@@H](c1cc(Br)ccc1F)C1CC1,BD01294148,100mg,870.35,InStock,8703.5,1.0,0.0,0.0,0.0
944818-98-8,3-(4-Chlorophenyl)prop-2-yn-1-amine,NCC#Cc1ccc(Cl)cc1,BD01294164,100mg,182.65,InStock,1826.5,1.0,0.0,0.0,0.0
1270310-78-5,2-Amino-3-(2-chloro-4-methylphenyl)propanoic acid,Cc1ccc(CC(N)C(=O)O)c(Cl)c1,BD01294280,1g,139.1,InStock,139.1,1.0,0.0,0.0,0.0
2306782-64-7,"2-Amino-9-((2R,3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxytetrahydrofuran-2-yl)-8-methyl-3,9-dihydro-6H-purin-6-one",CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)nc(N)[nH]c21,BD01294320,10mg,1552.2,InStock,155220.0,1.0,0.0,0.0,0.0
2829279-83-4,"(S)-2-Amino-2-(3,5-dimethoxyphenyl)ethan-1-ol hydrochloride",COc1cc(OC)cc([C@H](N)CO)c1.Cl,BD01294423,100mg,906.75,InStock,9067.5,1.0,0.0,0.0,0.0
2703745-97-3,(R)-(5-Bromo-2-fluorophenyl)(cyclopropyl)methanamine hydrochloride,Cl.N[C@@H](c1cc(Br)ccc1F)C1CC1,BD01294508,100mg,919.75,InStock,9197.5,1.0,0.0,0.0,0.0
2682115-67-7,"4,6-Dibromo-3-fluoro-2-methoxyaniline",COc1c(N)c(Br)cc(Br)c1F,BD01294543,100mg,125.45,InStock,1254.5,1.0,0.0,0.0,0.0
2260937-83-3,(4-Aminopyridin-3-yl)dimethylphosphine oxide,CP(C)(=O)c1cnccc1N,BD01294760,50mg,382.2,InStock,7644.0,1.0,0.0,0.0,0.0
6627-59-4,Sodium 2-amino-4-chloro-5-methylbenzenesulfonate,Cc1cc(S(=O)(=O)[O-])c(N)cc1Cl.[Na+],BD01294832,25g,19.5,InStock,0.78,1.0,0.0,0.0,0.0
1228092-84-9,"(1R,2S)-2-(4-Bromophenyl)cyclopropan-1-amine hydrochloride",Cl.N[C@@H]1C[C@H]1c1ccc(Br)cc1,BD01295094,100mg,810.55,InStock,8105.5,1.0,0.0,0.0,0.0
2375652-84-7,"4,4'-(3,8-Bis(4-aminophenyl)pyrene-1,6-diyl)dibenzaldehyde",Nc1ccc(-c2cc(-c3ccc(C=O)cc3)c3ccc4c(-c5ccc(N)cc5)cc(-c5ccc(C=O)cc5)c5ccc2c3c45)cc1,BD01295128,25mg,642.85,InStock,25714.0,2.0,0.0,0.0,0.0
1513849-41-6,Methyl 4-carbamoyl-2-methoxybenzoate,COC(=O)c1ccc(C(N)=O)cc1OC,BD01295246,100mg,315.9,InStock,3159.0,1.0,0.0,0.0,0.0
1016512-39-2,(2-((2-Methoxyethoxy)methyl)phenyl)methanamine,COCCOCc1ccccc1CN,BD01295276,100mg,215.8,InStock,2158.0,1.0,0.0,0.0,0.0
445222-91-3,"2-Amino-1'-methyl-2',5-dioxo-5,6,7,8-tetrahydrospiro[chromene-4,3'-indoline]-3-carbonitrile",CN1C(=O)C2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,BD01295486,50mg,480.35,InStock,9607.0,1.0,0.0,0.0,0.0
189691-53-0,4-(4-Aminophenoxy)phthalonitrile,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,BD01295715,1g,56.55,InStock,56.55,1.0,0.0,0.0,0.0
625092-10-6,"N-((4R,7R,10R,13S,16S,19R)-19-(((S)-1-(((S)-1-((S)-2-(((R)-1-Amino-1-oxopropan-2-yl)carbamoyl)pyrrolidin-1-yl)-6-(isopropylamino)-1-oxohexan-2-yl)amino)-4-methyl-1-oxopentan-2-yl)carbamoyl)-7-(4-chlorobenzyl)-13-(hydroxymethyl)-4-(naphthalen-2-ylmethyl)-16-(4-(nicotinamido)butyl)-2,5,8,11,14,17-hexaoxo-10-(pyridin-3-ylmethyl)-3,6,9,12,15,18-hexaazatricosan-23-yl)nicotinamide acetate",CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCNC(=O)c1cccnc1)C(=O)N[C@H](CCCCNC(=O)c1cccnc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O.CC(=O)O,BD01295914,25mg,1952.6,InStock,78104.0,1.0,0.0,0.0,0.0
153505-39-6,"3,4-Difluorobenzene-1,2-diamine",Nc1ccc(F)c(F)c1N,BD01295954,250mg,29.25,InStock,117.0,2.0,0.0,0.0,0.0
2389009-07-6,(R)-1-(6-Methoxypyridin-3-yl)ethan-1-amine dihydrochloride,COc1ccc([C@@H](C)N)cn1.Cl.Cl,BD01296020,100mg,1194.7,InStock,11947.0,1.0,0.0,0.0,0.0
2682097-06-7,"((1R,5S)-3-Oxabicyclo[3.1.0]hexan-1-yl)methanamine hydrochloride",Cl.NC[C@]12COC[C@H]1C2,BD01296121,25mg,864.5,InStock,34580.0,1.0,0.0,0.0,0.0
2682114-39-0,2-(2-Fluorophenoxy)-4-(1-methyl-1H-pyrazol-5-yl)benzamide,Cn1nccc1-c1ccc(C(N)=O)c(Oc2ccccc2F)c1,BD01296189,5mg,368.55,InStock,73710.0,1.0,0.0,0.0,0.0
104845-82-1,"O,O'-(Propane-1,3-diyl)bis(hydroxylamine) dihydrochloride",Cl.Cl.NOCCCON,BD01296209,100mg,193.7,InStock,1937.0,2.0,0.0,0.0,0.0
1655504-04-3,6-(1-Acryloylpiperidin-4-yl)-2-(4-phenoxyphenyl)nicotinamide,C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,BD01296256,25mg,473.2,InStock,18928.0,1.0,0.0,0.0,0.0
1212816-88-0,(R)-1-(4-Bromothiophen-2-yl)ethan-1-amine,C[C@@H](N)c1cc(Br)cs1,BD01296354,100mg,1289.6,InStock,12896.0,1.0,0.0,0.0,0.0
1936218-99-3,2-Bromo-5-chloro-6-methylpyridin-3-amine,Cc1nc(Br)c(N)cc1Cl,BD01296692,100mg,574.6,InStock,5746.0,1.0,0.0,0.0,0.0
2682114-51-6,(2-Phenoxybenzyl)hydrazine hydrochloride,Cl.NNCc1ccccc1Oc1ccccc1,BD01296812,250mg,168.35,InStock,673.4,1.0,0.0,0.0,0.0
2682115-59-7,"(2,6-Difluorobenzyl)hydrazine hydrochloride",Cl.NNCc1c(F)cccc1F,BD01296966,100mg,92.95,InStock,929.5,1.0,0.0,0.0,0.0
2703746-09-0,(R)-2-Amino-2-(3-bromo-4-chlorophenyl)ethan-1-ol hydrochloride,Cl.N[C@@H](CO)c1ccc(Cl)c(Br)c1,BD01297181,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
2682097-44-3,(R)-2-Amino-2-(4-chloropyridin-2-yl)ethanol dihydrochloride,Cl.Cl.N[C@@H](CO)c1cc(Cl)ccn1,BD01297278,25mg,699.4,InStock,27976.0,1.0,0.0,0.0,0.0
2489613-16-1,"(S)-6-Fluoro-2,3-dihydrobenzofuran-3-amine hydrochloride",Cl.N[C@@H]1COc2cc(F)ccc21,BD01297304,100mg,1302.6,InStock,13026.0,1.0,0.0,0.0,0.0
2378808-45-6,(S)-2-(2-((S)-2-Amino-5-guanidinopentanamido)acetamido)succinic acid trifluoroacetate,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O.O=C(O)C(F)(F)F,BD01297358,50mg,1011.4,InStock,20228.0,2.0,0.0,0.0,0.0
1202402-41-2,2-Amino-6-(5-methylfuran-2-yl)-5-nitropyrimidin-4(3H)-one,Cc1ccc(-c2nc(N)[nH]c(=O)c2[N+](=O)[O-])o1,BD01297389,100mg,754.65,InStock,7546.5,1.0,0.0,0.0,0.0
2682112-66-7,"(2,4-Dimethylbenzyl)hydrazine hydrochloride",Cc1ccc(CNN)c(C)c1.Cl,BD01297484,100mg,57.85,InStock,578.5,1.0,0.0,0.0,0.0
2044704-79-0,Methyl 5-amino-1H-benzo[d]imidazole-2-carboxylate hydrochloride,COC(=O)c1nc2cc(N)ccc2[nH]1.Cl,BD01298023,100mg,747.5,InStock,7475.0,1.0,0.0,0.0,0.0
1373865-76-9,1-(2-Fluoro-3-(trifluoromethyl)phenyl)ethanamine hydrochloride,CC(N)c1cccc(C(F)(F)F)c1F.Cl,BD01298312,100mg,1289.6,InStock,12896.0,1.0,0.0,0.0,0.0
39753-78-1,Methyl 2-hydrazinylacetate hydrochloride,COC(=O)CNN.Cl,BD01298603,50mg,664.3,InStock,13286.0,1.0,0.0,0.0,0.0
2569698-42-4,(R)-1-(3-(Difluoromethyl)-2-fluorophenyl)ethan-1-amine hydrochloride,C[C@@H](N)c1cccc(C(F)F)c1F.Cl,BD01298689,100mg,308.75,InStock,3087.5,1.0,0.0,0.0,0.0
100510-65-4,"6-Amino-3,3-dimethylindolin-2-one",CC1(C)C(=O)Nc2cc(N)ccc21,BD01298726,100mg,69.55,InStock,695.5,1.0,0.0,0.0,0.0
2245708-68-1,"2-Amino-6-(propylamino)-5,6-dihydrobenzo[d]thiazol-7(4H)-one hydrochloride",CCCNC1CCc2nc(N)sc2C1=O.Cl,BD01298728,100mg,553.8,InStock,5538.0,1.0,0.0,0.0,0.0
2411591-47-2,"(R)-2-Amino-2-(3,4-dimethoxyphenyl)ethan-1-ol hydrochloride",COc1ccc([C@@H](N)CO)cc1OC.Cl,BD01298884,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
2251763-73-0,"1,1'-(3,3'-Dimethyl-[1,1'-biphenyl]-4,4'-diyl)diurea",Cc1cc(-c2ccc(NC(N)=O)c(C)c2)ccc1NC(N)=O,BD01299254,100mg,156.0,InStock,1560.0,2.0,0.0,0.0,0.0
1213160-13-4,(S)-3-Amino-3-(4-fluorophenyl)propan-1-ol hydrochloride,Cl.N[C@@H](CCO)c1ccc(F)cc1,BD01299393,100mg,575.25,InStock,5752.5,1.0,0.0,0.0,0.0
2646585-67-1,"(S)-2,2-Dimethylchroman-4-amine hydrochloride",CC1(C)C[C@H](N)c2ccccc2O1.Cl,BD01299473,100mg,170.3,InStock,1703.0,1.0,0.0,0.0,0.0
1197956-24-3,(4-Amino-3-methylphenyl)dimethylphosphine oxide,Cc1cc(P(C)(C)=O)ccc1N,BD01299601,50mg,354.9,InStock,7098.0,1.0,0.0,0.0,0.0
2682114-41-4,"6-(Trifluoromethyl)-2,3-dihydrobenzofuran-3-amine hydrochloride",Cl.NC1COc2cc(C(F)(F)F)ccc21,BD01299654,100mg,911.3,InStock,9113.0,1.0,0.0,0.0,0.0
2682097-79-4,"(3R,4R)-Benzyl 3-amino-4-methylpyrrolidine-1-carboxylate hydrochloride",C[C@@H]1CN(C(=O)OCc2ccccc2)C[C@@H]1N.Cl,BD01299760,100mg,980.2,InStock,9802.0,1.0,0.0,0.0,0.0
1192069-05-8,(R)-3-Amino-3-(furan-2-yl)propanoic acid hydrochloride,Cl.N[C@H](CC(=O)O)c1ccco1,BD01300437,100mg,906.75,InStock,9067.5,1.0,0.0,0.0,0.0
1400689-45-3,"(1R,2R)-2-Amino-1-methylcyclopentan-1-ol",C[C@@]1(O)CCC[C@H]1N,BD01300961,100mg,357.5,InStock,3575.0,1.0,0.0,0.0,0.0
2055602-83-8,N-(4-(3-Chlorophenoxy)-3-sulfamoylphenyl)-2-phenylacetamide,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,BD01300992,25mg,2401.1,InStock,96044.0,1.0,0.0,0.0,0.0
1391441-60-3,(R)-2-Amino-2-(2-fluorophenyl)acetic acid hydrochloride,Cl.N[C@@H](C(=O)O)c1ccccc1F,BD01301405,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
145315-38-4,"(S)-2-Amino-5-((2,2,10,10-tetramethyl-4,8-dioxo-3,9-dioxa-5,7-diazaundecan-6-ylidene)amino)pentanoic acid",CC(C)(C)OC(=O)NC(=NCCC[C@H](N)C(=O)O)NC(=O)OC(C)(C)C,BD01301766,100mg,326.95,InStock,3269.5,1.0,0.0,0.0,0.0
80506-64-5,Amino polyethylene glycol monomethyl ether-average M.W. 2000,COCCOCCN,BD01302015,250mg,94.25,InStock,377.0,1.0,0.0,0.0,0.0
229977-57-5,"(2S,3R,4S,5S,6S)-2-(2-Amino-4-(hydroxymethyl)phenoxy)-6-(methoxycarbonyl)tetrahydro-2H-pyran-3,4,5-triyl triacetate",COC(=O)[C@H]1O[C@@H](Oc2ccc(CO)cc2N)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,BD01302091,100mg,381.55,InStock,3815.5,1.0,0.0,0.0,0.0
2554776-05-3,(S)-2-Amino-2-(3-(methylsulfonyl)phenyl)ethan-1-ol hydrochloride,CS(=O)(=O)c1cccc([C@H](N)CO)c1.Cl,BD01302179,100mg,1813.5,InStock,18135.0,1.0,0.0,0.0,0.0
2682114-46-9,"4-((2,4-Diaminopyrimidin-5-yl)methyl)-2,6-dimethoxyphenol hydrobromide",Br.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,BD01302248,100mg,308.1,InStock,3081.0,2.0,0.0,0.0,0.0
2682097-08-9,(S)-Benzyl 2-(aminomethyl)morpholine-4-carboxylate hydrochloride,Cl.NC[C@H]1CN(C(=O)OCc2ccccc2)CCO1,BD01302271,100mg,453.7,InStock,4537.0,1.0,0.0,0.0,0.0
